编号,今地名,古地名,地点名胜,经度,纬度
db36caba4f1ce1aa0ea6a90d02eab878,开封,河南道,吹台,114.4972220,34.6041670
767ca3145de72d0fb9d268665da26e56,开封,,,114.4972220,34.6041670
a8f8a6c2f3670082fd2af447b834fa3f,开封市,,,114.4972220,34.6041670
b7f83a52c1b87965bdbc6ed08b4c14ff,开封,河南道,汜水,111.7984352,23.5364237
47acb87c183a581db44dda3a518ca326,开封,河南道,夷门,112.7398562,22.4348126
de1026e78b14395ec669cdedb09ed01a,开封,河南道,封禅寺,118.0765011,39.5203023
27ad33505c92cd3b79c8f359777d213e,杞县,河南道,,114.7586110,34.5039826
f3a67f39785a60bbfa4cd3c161777601,杞县,,,114.7586110,34.5039826
d4550bf436daedcc5f6f911faeb74db1,尉氏,河南道,阮籍啸台,114.1531132,34.3731413
80d7a922f4aeb4fa3bf7a4302768829e,定县,河北道,,121.5649465,25.0340062
b3a58251d156ee8a25faa4d140aa1680,定县,河北道,中山寺,135.7738736,34.9993224
9cddddb059856214cc71e7e23cbbf45b,定州,河北道,,114.9671026,38.5298375
cc4f1959baf3c1fa7f592c9a1a234e00,定州,,,114.9671026,38.5298375
b5e52d3b19445b8b019ea27e531efa52,定州,河北道,博陵,114.9671026,38.5298375
c16e6645144120e0651651ae39df6a43,昭平,岭南道,悬黎滩，雷劈湍,110.9606200,24.1236200
73ea8fe9bfe6befdbabe03e1b2d45a12,昭平,岭南道,龙目滩（柳木滩）,110.9606200,24.1236200
a1a908322909926ff272ac242da476f4,浚县,河北道,,114.4706980,35.6956240
6de86cb7bff4c2d7c23ce856fad39ebe,淇县,河北道,淇水口,139.7136954,35.8155438
379c4b5ff77784fba90386d25bb34f5e,淇县,河北道,,114.2027583,35.6217454
deeb1fafe0faeaff971082d8986e8b20,淇县,,,114.2027583,35.6217454
49539a952e3eba6d38916c780c40018b,福州,江南东道,,119.2918215,26.0774954
34a42ddca1ec06d3a0b7f80ff5158897,福州,,,119.2918215,26.0774954
b6ed43a4af5568cc6bc15b036cc3f911,福州,,南神光寺塔院,119.2918215,26.0774954
25ad901b631150b652918b29c794b332,福州,,开元寺,119.2968402,26.0938787
398e785646cbc9294a3b258deb7ff155,亳州,河南道,,115.7730968,33.8490794
8dc0187ab9330e694a40f0f6d78656f3,亳州,河南道,太湖,120.4445921,31.1393681
7529d5500bad6306308bd0c8373472eb,亳州,河北道,,115.7730968,33.8490794
a85ed645d85944fac897bc033cb9e451,亳州,,,115.7730968,33.8490794
53cf1c62662818581dd2e77211e52f8d,淮阳,河南道,,114.8842326,33.7330494
7f8876ebf48ff88dbf9daf3ba0b1c432,太康,河南道,,114.8080560,34.1072220
4c1265acbc65dc2c37d784326adae6b3,淮安,淮南道,淮口,119.2227580,26.0935380
c737b435ff93b398c639bb9f60e0d6f8,淮安,淮南道,,119.0196971,33.5978169
b008dec11bf7cd6171fa321f59887c63,淮安,淮南道,淮河,118.4829462,33.0431425
6d7c5623c04459a5d0ca514d178d9f8c,淮安,淮南道,开元寺,119.1709271,33.6165560
5034ef5e9a1dd42abf289e0a4eea020c,淮安,淮南道,韩信庙,119.0196971,33.5978169
12c1257f6fc89df4450ac8ab900d7964,淮安,,,119.0196971,33.5978169
590c348dfed6c1dd35921c185edb15d4,盱眙,淮南道,淮口（汴水入淮水处）,118.5386570,33.0139547
fa7c451b16545b6e144340a959a255ea,盱眙,淮南道,,118.5386570,33.0139547
c80b5c61638328c6ccb66768343b4fea,盱眙,,,118.5386570,33.0139547
b624b332116d0b8ea9b5896681cb8a9e,盱眙县,淮南道,,118.5386570,33.0139547
b5b6d2c8c44d73b6171cdfb89cf759b9,盱眙,河南道,,118.5386570,33.0139547
cde2f939cbcf2017b86364da23f5aedf,涟水,河南道,,119.2552118,33.7834689
012565b388c387ca11d8cf87a3a64f06,淮阴,淮南道,,119.0293293,33.6332471
5653c8f4d4ac577f028555dfe06eeb18,武汉,江南西道,鹦鹉洲,116.7260612,39.9112528
ff7d622ac52ac958df6c3addf96afb3b,武汉,江南西道,,114.2999353,30.5951051
3b4bd2d32651e4259255886fab5eeffb,武汉,江南西道,黄鹤楼,114.2970471,30.5470810
3284352035672a0ba6bcdb8d3c245866,武汉,江南西道,修静寺,119.3742768,36.8533312
d2760fc7f28ecf01de9ece7eab4ee0d6,武汉,淮南道,,114.2999353,30.5951051
0b64b23e19c456db68f41d4fbda76093,武汉,江南西道,蛇山,114.3040152,30.5456100
926a3e47b7e5921849d5110a6d6085f3,武汉,淮南道,江夏,114.3161693,30.3780494
5d8907a5fec6c4887baceb539abfee78,武汉,江南西道,望夫石,117.1825535,34.2540558
b3c8148990c0b6050a7383f29692844a,武汉,江南西道,黄鹤驿,119.3736517,36.8529865
3b02d9b2dfff27af30f1cb4257c53070,武汉,江南西道,孙权城,114.2999353,30.5951051
833206832cb6ca97a86104ad111a635b,武汉,江南西道,江夏口,114.2199508,30.3584093
253ea92c30031c1bb67fcdace49b9dc7,武汉,淮南道,息夫人庙,114.2999353,30.5951051
ba77ea6026c58ec4a3adf678513b5d90,武汉,淮南道,鹦鹉洲,116.7260612,39.9112528
283fcae45c6fee914d36e7f45eb9e34f,武昌,江南西道,鄂渚,139.7060490,35.6213960
39cdb01023b15902583dceb1c283e18c,武昌,江南西道,,114.3124643,30.5307930
263868efc948f48374f77395d4da885d,武昌,江南西道,西塞山,108.6660718,40.7682893
5fda30161d6ae2dc0129cfde7a78be8b,武昌,江南西道,黄鹤楼,114.2970471,30.5470810
9b45c9131d40f12e6fce37545f70bb9b,武昌,江南西道,蓝桥,114.3124643,30.5307930
dacc5e978c9d119f81dd309212e2aceb,武昌区,江南西道,,114.3109847,30.5566998
97950713845507aa459eb6a832cb25b2,黄陂区,淮南道,木兰庙,114.3820173,31.0567528
f2fb86c9e4a536d45b24136176ee4caa,江夏,,汉水,113.2778723,23.2139114
2d75e1eac5aef3a3617e70d309ac095d,天水,陇右道东部,,105.8003895,34.6538841
497c013c47f353e85c9adf4cb17aeda9,天水,陇右道,,105.8003895,34.6538841
cd479e607b26e7c194d6e2c47a99cef0,清水,陇右道东部,,120.5688397,24.2635258
0328086abe1aec068a00637113786b8e,清水,陇右道,,120.5688397,24.2635258
28836e33de3d02bea176c5d5a65be6de,范县,河北道,,115.4984522,35.8512482
b3025583dc6c1df9da44ca1d8a971b9c,濮阳,河南道,,115.0234071,35.7631348
f5ecd283c17ef19b023e3cc6fc2d00cd,濮阳,河南道,圣佛寺,115.0234071,35.7631348
e1936db8de39d630144bb5b3a12d8977,长沙,江南西道,,113.2384362,28.1450774
344ec6f565736fea46a2637ebc51acd3,长沙,江南西道,衡山,113.2384362,28.1450774
a743d030d90ee75a8a92046f0bcd33da,长沙,江南西道,铜官渚,113.2384362,28.1450774
97bb45ce34b2521e2ef56821624cded5,长沙,江南西道,岳麓、道林二寺,113.2384362,28.1450774
8995e67f99f3172b425c47c3e46c6806,长沙,江南西道,江阁,120.1752323,35.9684523
6ab75bbbc7409a8ab26a7daa915cc9b4,长沙,江南西道,岳麓山;岳麓寺;道林寺,113.2384362,28.1450774
95076d0f704ae3ea74838684b1ee0ce4,长沙,江南西道,长沙驿,112.9930582,28.1457769
83f66124da5a9fca21d661ae00bcc846,长沙,江南西道,湘妃庙,117.0009796,23.6777115
b1c700eed42a343953b7f901b679c48b,长沙,江南西道,岳麓寺,112.9446737,28.2788546
ad4634f4bea6c44a0d2796bded9fbbf4,浏阳,江南西道,,113.7001702,28.2178951
9b88072ec8004245907315435bbab9de,长沙,,,113.2384362,28.1450774
94bc783b32dcb3a60bef541a0439b53b,长沙,江南西道,望岳楼,113.2384362,28.1450774
159cc5e3930b8e8d29b8e074c45b8990,长沙,江南西道,湘楼,113.2384362,28.1450774
8187a95221a08dc8553215f158a09af3,长沙,江南西道,湘亭,113.0002995,28.0699269
4337903d7d01bb7a555ae9239921970b,长沙市,,,113.2384362,28.1450774
d1fa95b09c6d7e521c3ea502e2b04e17,鄱阳,江南西道,,116.8206876,29.2433823
6a26a02e233e07266242413746ba6a6b,波阳,江南西道,李嘉祐江亭,109.5186191,26.1986844
19435ce82becf5502ef3a5e743931200,波阳,江南西道,,109.5186191,26.1986844
941aa77c01ff118dce456c82dd79f452,波阳,江南西道,鄱阳寺阁,109.5186191,26.1986844
5f30d7a99f58f792faf02d088232bae4,波阳,江南西道,鄱阳湖,116.2046216,29.1859198
722a12fe1237840ba65ab20ea2f350d2,余干,江南西道,干越亭,135.7506020,35.4948930
b5fa135fd861f09ff5dbe395ea6cb502,余干,江南西道,,116.6755204,28.6509663
66b4bdc268fd282e3ba4ce738ae362ad,余干,,,116.6755204,28.6509663
006128385fe5eae04911f8cac674b567,上饶,江南西道,,117.4053900,28.7435852
6359b38733d4d35715c086965d3de70f,上饶,,,117.4053900,28.7435852
37a227bfaac038ecb67ccae12f9e068b,弋阳,,,117.4397155,28.4142451
a82a4feb969f119cae0e6787ba633912,弋阳,江南西道,,117.4397155,28.4142451
d93fe24f765898e0100fcffe682918c6,玉山,江南西道,怀玉山,118.1519169,29.0330674
786345a9ecae1f1082bd5e186489ef7e,藤县,岭南道,,110.7311984,23.6394946
fb9cbfbff8abfc0d5b34d2bdf749b923,梧州,岭南道,,111.0139268,23.5715402
a650dcecc67f215ca42cc5602effe111,江阴,江南东道,,120.2808847,31.9215518
042ac4cf19c675d055461d8a79292c95,无锡,江南东道,,120.2952752,31.5776626
7cf24f961fdec68ede5947e7386bbd4d,无锡,,,120.2952752,31.5776626
04f9b4c97775732800da324b3f811878,宜兴,江南东道,,119.8172530,31.3495972
5bc194604b77b4db450b6dd6f4a1c219,平原,河北道,,116.4340766,37.1688769
7cd48caa09156dbf0659f61b65f9dd15,德州,,,116.3534091,37.4363704
7007df5cacd3cbeb135d866d68605ee5,永济,河东道,,110.4763450,34.8989260
8880bbed7ed7eb35a0e013ecefc35875,永济,河东道,逍遥楼,110.4763450,34.8989260
a72c9f4e1eb8a0248efd71890ae9973a,永济,河东道,中条山,111.3792114,34.9979397
cfe03a419c3237854aad6305929917df,永济,河东道,舜庙,110.4763450,34.8989260
23d4ee5e1a943fedbb0f6e3df5bfaf7f,永济,河东道,蒲津关,110.4763450,34.8989260
2700e8549296cca9d62ecab9a7f3a3cf,永济,,,110.4763450,34.8989260
c977ff6e04336279ba8bafe0eca4250b,河津,河东道,,138.9959738,34.7475594
84d2d2b659b210eb41ef1abb014d571b,河津,河东道,龙门山,104.1349448,30.6223691
5ef343a1da245d9ebd4e39dd828b8156,万荣,河东道,,121.4188366,23.7120001
672c67774f3391ae65ebe10b9179e759,临猗,河东道,,110.6092839,35.1441348
f7522597c85a8fb20945b11769507ad5,新绛,,,111.2209922,35.6250478
d8b6312903297d4ff6ab8c20205c1d84,新绛,河东道,,111.2209922,35.6250478
a68ff3e6e2f2c132e1d15a1b634e565b,新绛,河东道,骊姬墓,118.6123133,32.0245485
694aea3429c934a24ae03d2a314dbfe4,芮城,,,110.5886530,34.7257266
345d0f31c83e3afe697d72a8ade2c771,平陆,都畿道,,111.2537720,34.8970973
aa6b9cb11d7c60a78043d8b4a916f1ed,运城,河东道,傅岩,102.7144527,25.0570914
552667e7b934874d8750d70e5bcf2509,闻喜,河东道,含山路,111.3075780,35.3900790
3be7c37600edcbb24650807f22193073,永州,江南西道,,111.6979977,25.7813440
54cc7032a92ec260080238d025a79fb0,永州,江南西道,九疑山,111.9785669,25.3621626
5ead6170da6fd438ae3aa5e3eba9d28c,永州,江南西道,浯溪,111.8498538,26.5774551
7acc7127bb41265c896a4247df810a75,道县,江南西道,,111.6009156,25.4681418
bdf8bfea248bfa446c9d42dc488a65ea,蓝山,江南西道,九嶷山,112.1897680,25.1937023
2c79314aa041957af85810f5084ff4a3,零陵,江南西道,,111.6244711,26.2254797
f5b72ab008197a6bb3cf7144dd834c0e,祁阳,江南西道,,111.9457969,26.3760947
4c820fdde707160a746f2b8f488d81d9,勉县,山南西道,,106.6823531,33.1745038
a043affa666cd84bffd7cc1dadfa1329,勉县,山南西道,长柳渡,106.6823531,33.1745038
610d24ee236100f8fcadd6aba572b649,勉县,山南西道,百牢关,106.6823531,33.1745038
0a31957c30c673d7ae55cf139e420a92,勉县,山南西道,白马驿,106.6823531,33.1745038
998959178b4e4843e471a8e5215ab7d8,勉县,山南西道,西县驿,116.1438744,23.4438299
9379b34e7917ca828c79cea65d0f59a4,勉县,山南西道,褒城驿,106.6823531,33.1745038
39961f5ee7363a735ddce68a92b522c4,汉中,山南西道,七盘山,107.0450090,33.1711240
bce3d15b3f977fb83881f28a4a1b7a8e,汉中市,山南西道,,107.0450090,33.1711240
0dabdcbef95d137325f136fdc971b26d,汉中,山南西道,,107.0450090,33.1711240
04675770e1dee4f74f6d7bd9c7ec7496,汉中,山南西道,龙冈寺,119.1443498,37.0273301
71ba5f60d040b62696d15432e783b977,汉中,,,107.0450090,33.1711240
9cb05939a934292bac1cc4ec90625e1c,汉中,山南西道,汉江,107.1760448,33.1110948
47743136a8f50ea2b19612e7ec04fca0,汉中,山南西道,汉川驿,139.3873629,35.3683293
6abb55e786285d0d9cf65cb929cd2a4b,汉中,山南西道,褒城驿,107.0450090,33.1711240
d60463ba62217adf2735a3309c4785e9,汉中,山南西道,褒斜栈道,107.0290618,33.0708815
c8e250a252721e0ec250e05f66e189cf,汉中市,,,107.0450090,33.1711240
f65695ec8dce9f6460849bf971643aa6,汉中,山南西道,褒斜道,107.0290618,33.0708815
3f5e417629d29b09b029992731546111,略阳县,山南西道,,106.1489807,33.3303717
14fa0d7c3ff73d224eb98020a58f3a5d,略阳,山南西道,,106.1489807,33.3303717
b3ec909d271ea7d9776c4e310065df02,略阳县,,,106.1489807,33.3303717
797f2b5e2c55621d328f674c85f02c11,略阳县,山南西道,分水岭,106.1489807,33.3303717
a18f344eefff71dfd2ee79ba22c29bad,宁强县,山南西道,,106.2263890,32.9422220
d7ce9fe492db2f56552e9047a9afa684,城固,山南西道,永安寺,119.4051914,36.8439594
168737f547abca5b19340ca8e96b53cb,城固,山南西道,诸葛武侯庙,107.1966670,33.3419440
d0468c7838c3f3f705416f851a6cb439,城固县,山南西道,,107.1966670,33.3419440
d81377228bc78aade25cabdc9f0e0e9d,南郑,山南西道,,106.8991670,32.8972220
416e90fb5861f73f3f06b12836481267,洋县,山南西道,,107.5811110,33.3388890
ed3836a887709dc26ede8e8bca952d9e,宁强县阳平关,山南西道,罗村,106.0336066,32.9684936
98c0261d274c6afe8d34187624fb6fd2,建瓯,江南东道,,118.4944139,27.0456736
2b16162aac00538847a64f090b753ec1,准格尔旗,关内道,,110.9138752,39.8186306
771c44eb631a9d51a432e225f218adcf,襄阳,山南东道,,112.1163785,32.0109980
0153a29823bb391fc91a4817beeed0a3,襄阳,山南东道,汉水,112.3247619,34.8518881
b9457208848e091244088eb3ab07a8db,襄阳,山南东道,岘山,112.1629808,31.9973165
71313e55674c54f6b86a6072ba39ab14,襄阳,山南东道,景空寺,115.9675047,29.7040250
1743d1460478004df40168c5d331de07,襄阳,山南东道,鹿门山,112.2725843,31.9678691
95e3928c4c5397be8bf045aea0d23824,襄阳,山南东道,岘山望海亭,139.3846155,35.8325238
c422b2b7d773522bf11c1ec42e476dff,襄阳,山南东道,望楚山,113.9701469,22.3894806
b81de4d23022a5e2ea2894230ff5d568,襄阳,山南东道,万山,114.1009166,22.3368605
f680aa11b5b456bfb17c87824a1dfd2b,襄阳,山南东道,岘山万山亭,102.5349592,27.4307342
3d1605ab5452883c9f26710c53b58b8e,襄阳,山南东道,习家池,112.1594473,31.9816491
2ae5c669cebdd0b8a6b7dc1f26dff423,襄阳,,,112.1163785,32.0109980
e352128b426cf9a0d3d59820c874aed8,襄樊,山南东道,,112.1491025,32.0594775
9aa093cb30d3d09a029bb13a080895f1,襄阳,山南东道,善谑驿,117.1613342,36.9353350
1290479011462f532e2aa53b0357a33c,襄阳,山南东道,谷隐寺,112.1520939,31.9802734
eefacf577b0fb108cf35aae9692ab7c8,襄阳,山南东道,岘山羊祜碑,121.7135805,24.3895275
52ad89df8f9c184de686ddad65f838d0,襄阳,山南东道,清水驿,117.9101488,28.5201252
7ccfdd864e0c73987e2c35ca10b027e1,襄阳,山南东道,大堤,112.5240362,34.6710806
d5cc49e1bddfae8753d58b880ee2dcb5,襄阳市,山南东道,,112.1163785,32.0109980
e514f61d264bac4299ce07712f8e2646,襄阳市,,,112.1163785,32.0109980
f48a9a4767e5efea093d0966ab2e553a,枣阳,山南东道,,112.7665716,32.1307686
9632f3b4391948c129c04ad98cdbfe22,宜城,山南东道,,112.1922710,31.7192047
af3c14413e1655797207747af364df04,宜城,山南东道,宜城驿,128.6931280,36.3533600
8109252c23abc9cfabba542c30f25785,宜城,山南东道,楚昭王庙,113.3578436,33.3431430
5f5be5b56ba2566cf4641c5e89ac7aad,潜山,淮南道,皖公山,116.5550915,30.5893748
2c23c1c1b9e6df3f465ef17847cc3ac5,潜山,淮南道,,116.5394284,30.7261011
7970a14ceb99f32f9a4581d664996471,潜山,,,116.5394284,30.7261011
6d8075081eeefc9a76b7a8587c595fd4,太湖,淮南道,司空原,135.7623756,34.9333956
4955849eba18afb63bf6269134805c78,宿松,淮南道,,116.2456016,30.1383970
0bb2381062caa5fb5dbbdc91ae8bdf1d,望江,淮南道,,116.6727098,30.2369095
882ac6b3d9e1e311019e1bb9120faa85,枞阳,淮南道,,117.3530381,30.8510272
a37f01b00313c8e90fa543196e36fdd7,寿县,淮南道,,116.7929043,32.5475121
90dab4f87500f367ba8f437d69bfdeab,寿县,,,116.7929043,32.5475121
79e84c5e13a23fe3e054fb2746496314,寿县,淮南道,江右,119.7633151,28.8932877
efacb60ddd75f068fa811769021f9e2a,六安,淮南道,,116.5142252,31.7383487
6d8ec6b1e3b7370c3a21203b31818537,霍山,淮南道,,116.2802168,31.2738491
8ff4990f44e00b12ad3a176fb94d0416,当涂,江南西道,,118.6400257,31.4644184
6d142b6992da0df92635ce8b5e6d7b04,当涂,江南西道,天门山,136.7213140,35.1735684
05267c356aeceee115f7bbd8ff576323,当涂,江南西道,化成寺,117.3312935,31.8605521
59ef0e6bde6ec8929bfa91a335fda4da,当涂,江南西道,化城寺,117.3312935,31.8605521
9ac8fd3068dd6150ae2f2a7fb015d679,当涂,江南西道,姑熟亭,117.3360410,31.8795510
3b148d6c1d1c4a32cd9231a29a48414a,当涂,江南西道,五松山,118.6400257,31.4644184
59aab4b4559af2b86a1ee4ff18843ccb,当涂,江南西道,牛渚山,118.6400257,31.4644184
fe23353e5dc30e3e82a9ba03115cae3e,当涂,淮南道,南谯山;石屏路,118.6400257,31.4644184
9f62b11b8dc05894eeb479bb2cf2eaa0,当涂,江南西道,郁林寺,121.6746151,24.8992458
82a622778eb37fa76cefa7f89139bf66,当涂,江南西道,南亭,135.6943803,34.5159814
7d081fe2ccbdf22a14573ccc37b637b5,当涂,江南西道,凌歊台,117.3318633,31.8744498
f6ab1e6a46b75e61ca9cd6e9075253f8,当涂,江南西道,开元寺,117.3380432,31.9009368
851170cfce9e1178b1d57a4f1252a397,当涂,江南西道,五湖馆,141.2986233,40.5227983
63ccd55c500910f6f2270a9a3e32a693,当涂,江南西道,青山馆,118.6400257,31.4644184
aa73a0868037e28bf1e3867500745c3d,当涂,江南西道,青山林;李白墓,118.6400257,31.4644184
909002e80d855c9dc374fffa7dc25b5a,马鞍山市当涂县,江南西道,,118.6400257,31.4644184
2d5fc11b4e350c39f24a93fd07fadca3,和州,淮南道,横江浦,135.8967422,34.3202025
bbc338a7b660ad639bb6f97d9e8a7929,和县,淮南道,,118.3481305,31.7442532
d4259434d92311d344ededebe7b3d451,和县,淮南道,桃花坞,115.6701113,32.1797691
3e72a24647352eea8b1f6ec2a30ebb1e,和县,,,118.3481305,31.7442532
c4fce55fc069c28291f2b9ecbc2735f3,和县,淮南道,项王亭（霸王祠）,118.3481305,31.7442532
cd1e178eddf10ba8d3c3dc322bd1b037,和县,淮南道,乌江亭,140.2535193,38.3705889
375ebb85930a07d90112cd5d15b8c113,和县,淮南道,横江馆,139.6492280,35.4889270
a07558e79ce01c2dae1c67f8752cd76b,沁源,河东道,,112.2580628,36.7072373
89f1fe2e26e25962ba4d3d9624beadb6,长治,河东道,潞州唐玄宗旧居,113.0992929,36.1830167
a0b1c19b705cc33378f82d3c73fbf847,长治,河东道,上党旧宫,113.0992929,36.1830167
f59b4a6125a865d64020fa601a76ab26,长治,河东道,,113.0992929,36.1830167
b99752b1065729052e4789c7bff7fa39,长治,河东道,晋阳宫,119.4569628,36.7410182
a7d1a2bdd4e12ae5f90e05e10380687d,长治,河东道,壶关,113.3392106,35.9755706
be6a3eb6f19aec32be0f86f26bab9157,溧阳,江南西道,,119.4787471,31.4178958
ae1ca130fff76ea816e963fd6bce030c,溧阳,江南东道,,119.4787471,31.4178958
0737ea96477694e40c0e4f4aeaafd951,溧阳,江南西道,唐兴寺,117.9004092,39.3618364
6e77dea19738770f2784afe9a293c0cd,溧阳,,,119.4787471,31.4178958
66476f54c808e985ec3e47fc3f3167ea,常州,江南东道,,119.9691539,31.8122623
1d9f6053f3f57a429a42c9f5d736d50a,常州,,,119.9691539,31.8122623
ff105b5f2656987ee1065b7ebb3bfd17,常州,江南东道,毗陵,119.9454931,31.7794518
c996037f71196af482cce65230a9c2bb,怀远,淮南道,,104.6213060,30.3390004
96744956636ddf65490e18207ae89abe,,关内道,,,
6915f8487bd117b4b953b1d9560fca58,湖州,江南东道,,120.0851114,30.8942995
afd7e14d551eac74ded80005c4390991,湖州,江南东道,吴兴,120.0037713,31.7189105
0693c38739c07db38964264400bbd386,湖州,,,120.0851114,30.8942995
51217089de94c0db943eb146b77ec4aa,湖州,江南东道,岘山,120.2674216,30.0226836
a59eec3daaf2752433f9b2ab0dc41dd6,湖州,江南东道,太湖,113.1624224,27.4365492
9173c1a0b9febc6ec1bbb22f27c81c37,湖州市,江南东道,,120.0851114,30.8942995
9263412476830f1f222c2f0c0cd7e3fb,湖州市,江南东道,白苹洲,120.0851114,30.8942995
c957b79b0efed0cec2d49101a12e783f,湖州市,江南东道,消暑楼,120.0851114,30.8942995
5d31e15b1d8e2875c3e7435fa533efe4,湖州市,江南东道,顾渚山；明月峡,120.0851114,30.8942995
ed2ad1990cea9e0527a4a180ac224c13,湖州市,江南东道,顾渚山,120.0851114,30.8942995
30f38af2db938d9ba447a5e562ced4e0,湖州市,江南东道,玲珑山；霅溪馆,120.0851114,30.8942995
0fbb3473768788fd3c6ead70e1dc53d7,湖州市,江南东道,玲珑山,120.0851114,30.8942995
b033ca04722b4b1d9897ca2d309f76f9,湖州,江南东道,霅溪,120.0997136,30.8673966
9cbc689e5eaf039b6f264e306062e90f,德清,江南东道,,120.0500594,30.5625691
886e6797c959980719607ab652e91d84,长兴,江南东道,,121.3127711,24.8020533
6ccebb7bbcdc8a9c8a50b2db062c7be3,沔阳,山南东道,,104.7160723,31.4602714
4b7289a0e80590d93a699f632f05e411,赞皇,河北道,,114.2954628,37.6053929
097e66020b504432d0e304526538b6b6,石家庄,河北道,,114.5088385,38.0429742
b39df1bb6cab9a9a05e1fd8c05a41ed3,正定,河北道,,114.5510825,38.1621065
ad82e99e68e640643265e9209e47511c,井陉,河北道,,114.1354742,38.0327329
142de63959bb8a155d046e5c5d37ec2a,天门,山南东道,,113.1605599,30.6659683
9b1bd315baa05a0e18ef9feea7fe3fb6,博兴,河南道,,118.1046769,37.1535401
e7b8ca33896bc889999e11d41ebba5cc,南宁,岭南道,,108.3627211,22.8193063
b91baf70933d2b8e9e20ce2ce84afc8a,衢州,江南东道,,118.8540924,28.9738870
82208b7536dd02f2c38a4babe8142a81,衢州,,,118.8540924,28.9738870
205019abf30abc9c8d1ef6c0ef7aae01,衢州,江南东道,龙丘,113.8966167,22.5236934
c9c5a965dbb62f4ef5c764963f6a3ab3,常山,,,133.8925427,34.5316391
327d2c1abfd9e538410a9c7ed945a411,龙游,江南东道,唐台山,118.1271076,39.5483411
fee76f8a3e7b36a361e8e0ff85934202,龙游,江南东道,,119.1601090,29.0058398
63997559d45b9845e02137583f303c3c,三台,剑南道,,105.0225398,31.1196121
edea2add8b87b39979fa0347c0cac249,三台,剑南道北部,,105.0225398,31.1196121
cee1a6c1df383ebc6ce02d7af9d3a4d6,三台县,剑南道,,105.0225398,31.1196121
20cd0cccd05444aa52db5a93680f926e,三台县,,,105.0225398,31.1196121
b41b69749c7f5e43e5812476a8ee8684,三台,剑南道,鹤林寺,105.0225398,31.1196121
4f85e83d08e48152404cbb6b8f29c7a0,绵阳,剑南道,,104.7160723,31.4602714
523b022c3c630c37ec842a8e24f5d664,绵阳,剑南道北部,,104.7160723,31.4602714
2b672908fb64f12d5fcbc1065b60526d,绵阳,剑南道,魏城驿,121.5217118,25.0610387
6ee313bafea80dd578dd477894801c48,梓潼,剑南道,,105.1912485,31.6551306
3693cb6ecec3ee6cfd665a7e92123192,梓潼县,,,105.1912485,31.6551306
f9db1dadcd132bddc3c81d44cb129f7f,梓潼,剑南道,上亭驿,105.1912485,31.6551306
63dab5236e320251b7ae361a0c985417,江油,剑南道,,104.9347205,31.9525495
4a3de9ca4c2c7ecb12dc91c85bdd96cc,江油,剑南道,大匡山,114.3709790,24.6027942
afff0444a1282446d2db62dd7e752b7e,平武,剑南道,,104.4515233,32.4604699
cdc40050e9e99b2ad2dc25f3571e915a,盐亭,剑南道北部,,105.4705025,31.2534760
5bf8a3bf5566d5c53fbcc409b3566ad0,晋城,河东道,,112.8454497,35.4913132
c867b11a0a5cc922a452217c968bb6b0,晋城,河东道,天井关,112.8133114,35.3554573
86db183f5601e1fa41bc2d3f6eb0d537,晋城,河东道,貂黄岭,112.8454497,35.4913132
9ecd26bd143a89e9cd88c1d625e87cdf,高平,河东道,,112.9229854,35.7984314
91317d264d02500d671f6509c0040bd2,高平,河东道,长平关,112.9128288,35.8012934
d21da08ad104e1e01ba2be75df9e9dff,朝阳,河北道,,120.4390738,41.5754767
a27ccb5f5d9bbec619c5ff9d4f762c8c,单县,河南道,琴台,116.0847208,34.7870602
d93ccbff6bd0c74e8a9e6e3540d8da47,单县,河南道,,116.1008931,34.7805434
aacae1f10fd91e38d6c45d6a1ca1ed81,曹县,河南道,,115.5508246,34.8587459
96fd435261fb73963ca226917337d9ba,定陶,河南道,,115.5906680,35.0657007
4cf8e147d9ca3d8dae7bf6fe6aa76995,鄄城,,泰山,115.6648443,35.4232254
f0d0bd077483375816647a1be1663dbc,澧县,江南西道,涔阳浦,111.6776837,29.7827218
5dbf4224fda526c972232cfcd8a0b16c,澧县,,,111.6776837,29.7827218
0935897e724e05f23c74fba9a1e0bf33,澧县,江南西道,,111.6776837,29.7827218
479e1ace112eabae5a5caba1b19d7017,常德,江南西道,,111.6928724,29.0345520
7d8bdf7be27836de8d94c005e706d211,常德,江南西道,开元观,120.2820568,30.0009755
fa8eae30786ad34549877b00d6cadf36,常德,江南西道,龙兴观,111.6928724,29.0345520
6cdc1d9dc9113c7099eb87aae7ede4fa,常德,,,111.6928724,29.0345520
921287b91f08f2d70ca1850b6bed86d7,常德,山南东道,,111.6928724,29.0345520
b56315a4eaca18a53866534ad2fe6ad7,临汾,河东道,,111.3817670,36.2299630
25de43807c3662ba2e885ecac908e980,临汾,,,111.3817670,36.2299630
1fadd08e995b338eaadabec4521fbb5b,侯马,,,111.3627080,35.6254159
5c7628c4cb183393009857bfc574315e,侯马,,绛河,111.3627080,35.6254159
cec410f63974de7d6e99b76d9c82e7e0,丽水,江南东道,,119.9184297,28.4704064
2a8c0c3e1930a2d5a68da16a2e5661b1,丽水市,江南东道,,119.9184297,28.4704064
92ede7879e526cd6cd5a1963d619c4e9,丽水,江南东道,恶溪,119.9184297,28.4704064
